source,target
arnt,foxo1
bhlhe40,foxo1
bhlhe41,foxo1
cdc5l,foxo1
ctcf,foxo1
deaf1,foxo1
elf3,foxo1
foxj1,foxo1
gtf2i,foxo1
hic1,foxo1
mtf1,foxo1
nfya,foxo1
nfyb,foxo1
nfyc,foxo1
patz1,foxo1
pax5,foxo1
rara,foxo1
rarb,foxo1
rarg,foxo1
rest,foxo1
rxrb,foxo1
rxrg,foxo1
srf,foxo1
tcfap4,foxo1
trp53,foxo1
wt1,foxo1
yy1,foxo1
zbed6,foxo1
zfp148,foxo1
egr1,smad9
egr2,smad9
egr3,smad9
egr4,smad9
gli1,smad9
gli2,smad9
gli3,smad9
glis1,smad9
hic1,smad9
mtf1,smad9
pax4,smad9
sp1,smad9
sp3,smad9
tcfap2a,smad9
tcfap2b,smad9
tcfap2c,smad9
arnt,rfxap
ep300,rfxap
epas1,rfxap
foxg1,rfxap
foxo1,rfxap
hic1,rfxap
hif1a,rfxap
nanog,rfxap
nfia,rfxap
nfib,rfxap
nfic,rfxap
nfix,rfxap
plag1,rfxap
sox11,rfxap
sox13,rfxap
sox30,rfxap
sox8,rfxap
srebf1,rfxap
srf,rfxap
stat5a,rfxap
tcfap2a,rfxap
tcfap2b,rfxap
tcfap2c,rfxap
zbed6,rfxap
e2f1,shox2
egr1,shox2
egr2,shox2
egr3,shox2
egr4,shox2
ets1,shox2
ewsr1,shox2
fgf9,shox2
fli1,shox2
gabpa,shox2
myf6,shox2
plagl1,shox2
rxra,shox2
tcf3,shox2
tcfcp2l1,shox2
vdr,shox2
zic1,shox2
zic2,shox2
zic3,shox2
cnot3,etv3
e2f1,etv3
ebf1,etv3
nkx2-1,etv3
nkx2-4,etv3
nkx2-5,etv3
nkx2-6,etv3
nkx3-1,etv3
nkx3-2,etv3
rest,etv3
sox13,etv3
tcf3,etv3
tcfap2a,etv3
tcfap2b,etv3
tcfap2c,etv3
zfx,etv3
ar,mef2d
atoh1,mef2d
bcl6b,mef2d
cnot3,mef2d
e2f1,mef2d
e2f2,mef2d
e2f3,mef2d
glis2,mef2d
glis3,mef2d
hmx3,mef2d
nkx2-2,mef2d
nkx2-3,mef2d
nkx2-6,mef2d
nkx2-9,mef2d
nkx3-1,mef2d
nkx3-2,mef2d
plagl1,mef2d
spz1,mef2d
tcfap4,mef2d
zbtb7a,mef2d
zfp691,mef2d
bach1,zbtb7b
bach2,zbtb7b
bcl6,zbtb7b
bcl6b,zbtb7b
bhlhe40,zbtb7b
bhlhe41,zbtb7b
ebf1,zbtb7b
ehf,zbtb7b
elf3,zbtb7b
elf4,zbtb7b
elf5,zbtb7b
elk1,zbtb7b
esr1,zbtb7b
ets1,zbtb7b
ets2,zbtb7b
fos,zbtb7b
fosb,zbtb7b
fosl1,zbtb7b
fosl2,zbtb7b
foxa1,zbtb7b
foxa2,zbtb7b
foxa3,zbtb7b
foxi1,zbtb7b
glis3,zbtb7b
gtf2i,zbtb7b
hand1,zbtb7b
hand2,zbtb7b
hic1,zbtb7b
jun,zbtb7b
junb,zbtb7b
jund,zbtb7b
klf11,zbtb7b
klf15,zbtb7b
lmo2,zbtb7b
maf,zbtb7b
mafa,zbtb7b
mafb,zbtb7b
maff,zbtb7b
mafg,zbtb7b
mafk,zbtb7b
max,zbtb7b
maz,zbtb7b
mxd1,zbtb7b
mxd3,zbtb7b
mxd4,zbtb7b
mxi1,zbtb7b
mycn,zbtb7b
mzf1,zbtb7b
nfe2,zbtb7b
nfe2l1,zbtb7b
nfe2l2,zbtb7b
nfe2l3,zbtb7b
nfkb1,zbtb7b
nhlh1,zbtb7b
nr3c1,zbtb7b
patz1,zbtb7b
pax1,zbtb7b
pax2,zbtb7b
pax3,zbtb7b
pax5,zbtb7b
pax6,zbtb7b
pax8,zbtb7b
plag1,zbtb7b
ppara,zbtb7b
rfx3,zbtb7b
rreb1,zbtb7b
sfpi1,zbtb7b
smad3,zbtb7b
spz1,zbtb7b
srf,zbtb7b
tal1,zbtb7b
tal2,zbtb7b
tcfap2a,zbtb7b
tcfap2e,zbtb7b
tcfe3,zbtb7b
tcfeb,zbtb7b
usf1,zbtb7b
usf2,zbtb7b
wt1,zbtb7b
zeb1,zbtb7b
zfp143,zbtb7b
zfp148,zbtb7b
zic1,zbtb7b
zic2,zbtb7b
zic3,zbtb7b
bhlhe40,rfx5
hif1a,rfx5
max,rfx5
myc,rfx5
mzf1,rfx5
nrf1,rfx5
zfp187,rfx5
elf1,gabpb2
elf3,gabpb2
elf5,gabpb2
elk1,gabpb2
elk4,gabpb2
erf,gabpb2
erg,gabpb2
ets1,gabpb2
ets2,gabpb2
fli1,gabpb2
hnf4a,gabpb2
hnf4g,gabpb2
maf,gabpb2
nr2f1,gabpb2
nr2f2,gabpb2
rora,gabpb2
sfpi1,gabpb2
trp53,gabpb2
ascl2,arnt
bcl6b,arnt
dmbx1,arnt
ikzf1,arnt
klf15,arnt
maz,arnt
myf6,arnt
mzf1,arnt
rreb1,arnt
sp1,arnt
sp2,arnt
sp3,arnt
sp4,arnt
tal1,arnt
tcfap2a,arnt
tcfap2b,arnt
tcfap2c,arnt
wt1,arnt
zbtb7b,arnt
zfp148,arnt
zfp410,arnt
zfp423,arnt
egr1,tbx15
egr2,tbx15
egr3,tbx15
egr4,tbx15
hes1,tbx15
hoxa9,tbx15
ikzf1,tbx15
mtf1,tbx15
nfe2,tbx15
nr2f1,tbx15
nr2f2,tbx15
pax4,tbx15
ppara,tbx15
rxra,tbx15
sox13,tbx15
sp1,tbx15
sp2,tbx15
sp3,tbx15
sp4,tbx15
srebf2,tbx15
trp53,tbx15
trp63,tbx15
trp73,tbx15
zscan10,tbx15
car2,alx3
cebpa,alx3
cnot3,alx3
deaf1,alx3
ebf1,alx3
ebf2,alx3
ebf3,alx3
elk4,alx3
esr1,alx3
esrra,alx3
ets1,alx3
etv4,alx3
klf11,alx3
nkx3-1,alx3
nr1h2,alx3
nr1h3,alx3
nr1i2,alx3
nr1i3,alx3
nr2f1,alx3
nr2f2,alx3
pax4,alx3
rara,alx3
rarb,alx3
rarg,alx3
rest,alx3
rreb1,alx3
rxra,alx3
rxrb,alx3
sp4,alx3
tbx18,alx3
zfx,alx3
ahr,pitx2
arnt,pitx2
e2f2,pitx2
e2f3,pitx2
egr1,pitx2
egr2,pitx2
egr3,pitx2
egr4,pitx2
esr1,pitx2
esrra,pitx2
ewsr1,pitx2
fli1,pitx2
gabpa,pitx2
gata1,pitx2
hic1,pitx2
hsf1,pitx2
hsf2,pitx2
irf5,pitx2
klf11,pitx2
maz,pitx2
nfatc1,pitx2
nfatc2,pitx2
nfatc3,pitx2
nfatc4,pitx2
nfia,pitx2
nfic,pitx2
pax4,pitx2
sp3,pitx2
sp4,pitx2
srebf1,pitx2
srebf2,pitx2
srf,pitx2
vdr,pitx2
wt1,pitx2
zbtb7b,pitx2
zfp161,pitx2
ascl2,lef1
bhlhe40,lef1
dmrt2,lef1
dmrta2,lef1
elf5,lef1
foxg1,lef1
foxo1,lef1
gabpa,lef1
gfi1b,lef1
hic1,lef1
hnf4a,lef1
irf1,lef1
myf5,lef1
mzf1,lef1
nr2f1,lef1
nr2f2,lef1
nrf1,lef1
plag1,lef1
pparg,lef1
rest,lef1
rxra,lef1
six2,lef1
six3,lef1
six6,lef1
sox10,lef1
sox11,lef1
sox13,lef1
sox15,lef1
sox18,lef1
sox4,lef1
sox5,lef1
sox6,lef1
sox8,lef1
sox9,lef1
zbtb7a,lef1
zscan4c,lef1
ctcf,nfkb1
egr1,nfkb1
egr2,nfkb1
egr3,nfkb1
egr4,nfkb1
elf1,nfkb1
elf2,nfkb1
elk1,nfkb1
elk4,nfkb1
erf,nfkb1
erg,nfkb1
ets1,nfkb1
ets2,nfkb1
fli1,nfkb1
hoxb13,nfkb1
max,nfkb1
myc,nfkb1
neurod1,nfkb1
nfkb2,nfkb1
patz1,nfkb1
rel,nfkb1
rela,nfkb1
sp2,nfkb1
sp3,nfkb1
sp4,nfkb1
srebf1,nfkb1
srebf2,nfkb1
tcfap2b,nfkb1
tcfap2c,nfkb1
tlx2,nfkb1
trim28,nfkb1
trp53,nfkb1
zfp161,nfkb1
zfp740,nfkb1
zfx,nfkb1
zic2,nfkb1
zscan10,nfkb1
ahrr,lhx8
arnt2,lhx8
ascl2,lhx8
bcl6b,lhx8
deaf1,lhx8
egr1,lhx8
egr2,lhx8
egr3,lhx8
egr4,lhx8
esr1,lhx8
ets1,lhx8
ets2,lhx8
foxa2,lhx8
gabpa,lhx8
gata1,lhx8
gata3,lhx8
gli1,lhx8
gli2,lhx8
gli3,lhx8
hif1a,lhx8
hoxa1,lhx8
hoxa10,lhx8
hoxa5,lhx8
hsf2,lhx8
ikzf2,lhx8
irf6,lhx8
irf9,lhx8
klf7,lhx8
lmo2,lhx8
mafk,lhx8
maz,lhx8
myf5,lhx8
neurod1,lhx8
nhlh1,lhx8
patz1,lhx8
pax4,lhx8
pdx1,lhx8
rara,lhx8
rarb,lhx8
rarg,lhx8
rreb1,lhx8
rxrb,lhx8
rxrg,lhx8
sox11,lhx8
sox12,lhx8
sox4,lhx8
sp2,lhx8
sp3,lhx8
sp4,lhx8
tal1,lhx8
zbed6,lhx8
zbtb7b,lhx8
zfp281,lhx8
zfp423,lhx8
deaf1,plag1
e2f1,plag1
e2f2,plag1
e2f3,plag1
gtf2i,plag1
myf6,plag1
myod1,plag1
myog,plag1
parp1,plag1
patz1,plag1
spib,plag1
srebf1,plag1
srebf2,plag1
tcf3,plag1
trim28,plag1
car2,pou3f2
ctcf,pou3f2
cux1,pou3f2
e2f3,pou3f2
ep300,pou3f2
esr1,pou3f2
foxo4,pou3f2
foxp3,pou3f2
foxq1,pou3f2
gabpa,pou3f2
gabpb1,pou3f2
gabpb2,pou3f2
gfi1,pou3f2
gli1,pou3f2
gli2,pou3f2
gli3,pou3f2
glis1,pou3f2
gtf2i,pou3f2
hic1,pou3f2
hmx1,pou3f2
hmx2,pou3f2
hmx3,pou3f2
hsf1,pou3f2
irf1,pou3f2
irf2,pou3f2
irf3,pou3f2
irf4,pou3f2
irf5,pou3f2
irf7,pou3f2
irf8,pou3f2
irf9,pou3f2
myf6,pou3f2
myod1,pou3f2
myog,pou3f2
nfya,pou3f2
nfyb,pou3f2
nfyc,pou3f2
nhlh1,pou3f2
nr1h2,pou3f2
nr1h3,pou3f2
nr1i2,pou3f2
nr1i3,pou3f2
patz1,pou3f2
rara,pou3f2
rarb,pou3f2
rarg,pou3f2
rxra,pou3f2
rxrb,pou3f2
sox7,pou3f2
stat1,pou3f2
stat2,pou3f2
stat4,pou3f2
stat5a,pou3f2
stat5b,pou3f2
stat6,pou3f2
tal1,pou3f2
tcfap2b,pou3f2
tcfap4,pou3f2
trim28,pou3f2
zfp691,pou3f2
zic2,pou3f2
egr1,pax5
egr2,pax5
egr3,pax5
egr4,pax5
gli1,pax5
gli2,pax5
gli3,pax5
klf11,pax5
nfkb1,pax5
nfkb2,pax5
pax4,pax5
ppara,pax5
rela,pax5
rreb1,pax5
rxra,pax5
sp1,pax5
sp2,pax5
sp3,pax5
sp4,pax5
zbtb7b,pax5
zfp740,pax5
zic1,pax5
zic2,pax5
ascl2,tal2
elf2,tal2
maz,tal2
nfkb1,tal2
nfkb2,tal2
rela,tal2
smad3,tal2
sp1,tal2
sp3,tal2
stat3,tal2
zbtb7b,tal2
ascl2,klf4
atoh1,klf4
bcl6b,klf4
creb1,klf4
crem,klf4
ctcf,klf4
e2f1,klf4
esr1,klf4
foxa1,klf4
foxa2,klf4
foxa3,klf4
foxd3,klf4
foxf1a,klf4
foxf2,klf4
foxh1,klf4
foxi1,klf4
foxj1,klf4
foxn1,klf4
gabpa,klf4
gabpb1,klf4
gabpb2,klf4
lmo2,klf4
myb,klf4
myf6,klf4
myod1,klf4
myog,klf4
nkx3-2,klf4
rreb1,klf4
srebf1,klf4
srebf2,klf4
stat3,klf4
tcf3,klf4
tcfap2b,klf4
zfp161,klf4
arnt,nfib
bcl6b,nfib
cux1,nfib
deaf1,nfib
ebf1,nfib
ebf2,nfib
ebf3,nfib
foxj2,nfib
foxm1,nfib
gabpa,nfib
gcm1,nfib
gtf2i,nfib
gtf2ird1,nfib
hic1,nfib
hoxc13,nfib
klf7,nfib
mycn,nfib
nfatc1,nfib
nfia,nfib
nfic,nfib
nfix,nfib
nhlh1,nfib
nr2f2,nfib
pax5,nfib
pax6,nfib
plag1,nfib
ppara,nfib
ppard,nfib
pparg,nfib
rara,nfib
rarb,nfib
rarg,nfib
rxra,nfib
rxrb,nfib
rxrg,nfib
sox15,nfib
sox7,nfib
sox8,nfib
spdef,nfib
srf,nfib
stat3,nfib
tbx15,nfib
tbx18,nfib
tbx22,nfib
tcfap2a,nfib
tcfap2b,nfib
tcfap2c,nfib
thra,nfib
thrb,nfib
trp53,nfib
usf1,nfib
zbtb7a,nfib
zfp187,nfib
zfx,nfib
zic2,nfib
zscan10,nfib
cnot3,dmrta1
egr1,dmrta1
egr2,dmrta1
egr3,dmrta1
egr4,dmrta1
esr1,dmrta1
irf4,dmrta1
irf5,dmrta1
irf6,dmrta1
mafb,dmrta1
nr2f1,dmrta1
nr2f2,dmrta1
pax5,dmrta1
smad1,dmrta1
smad2,dmrta1
smad3,dmrta1
smad4,dmrta1
sp4,dmrta1
stat1,dmrta1
stat2,dmrta1
stat3,dmrta1
stat4,dmrta1
stat5a,dmrta1
stat5b,dmrta1
stat6,dmrta1
tcfap2a,dmrta1
tcfap2b,dmrta1
tcfap2c,dmrta1
trim28,dmrta1
zfp161,dmrta1
zfp423,dmrta1
zic1,dmrta1
ahr,jun
ascl2,jun
atf5,jun
bcl6b,jun
deaf1,jun
elf2,jun
elf4,jun
elk1,jun
epas1,jun
foxj1,jun
gabpb1,jun
gabpb2,jun
gfi1,jun
hif1a,jun
klf7,jun
myf5,jun
myod1,jun
myog,jun
nfkb1,jun
nr1h2,jun
nr1h3,jun
pax4,jun
pax5,jun
plag1,jun
rxra,jun
smad3,jun
tcfcp2l1,jun
zfp187,jun
zscan4c,jun
ascl2,foxd3
atf1,foxd3
atf3,foxd3
bcl6b,foxd3
cnot3,foxd3
creb1,foxd3
crem,foxd3
egr1,foxd3
egr2,foxd3
egr3,foxd3
egr4,foxd3
esr1,foxd3
esr2,foxd3
esrra,foxd3
ewsr1,foxd3
fli1,foxd3
gmeb1,foxd3
hic1,foxd3
ikzf2,foxd3
klf11,foxd3
klf15,foxd3
klf7,foxd3
mef2a,foxd3
mtf1,foxd3
mzf1,foxd3
nr5a1,foxd3
patz1,foxd3
pax5,foxd3
plagl1,foxd3
ppara,foxd3
pparg,foxd3
rest,foxd3
rreb1,foxd3
smad1,foxd3
smad2,foxd3
smad4,foxd3
smad5,foxd3
smad6,foxd3
smad7,foxd3
smad9,foxd3
sox5,foxd3
tbx5,foxd3
tcfap2a,foxd3
tcfap2b,foxd3
tcfap2c,foxd3
wt1,foxd3
zbtb3,foxd3
zfp148,foxd3
zfp161,foxd3
zfp410,foxd3
zfp740,foxd3
zfx,foxd3
zic2,foxd3
ascl2,glis1
bcl6b,glis1
cnot3,glis1
ctcf,glis1
deaf1,glis1
ebf1,glis1
egr1,glis1
egr2,glis1
egr3,glis1
egr4,glis1
eomes,glis1
gsc,glis1
hic1,glis1
ikzf1,glis1
klf7,glis1
mtf1,glis1
nkx2-1,glis1
nkx2-5,glis1
pax4,glis1
plag1,glis1
rara,glis1
rarb,glis1
rarg,glis1
rxrb,glis1
rxrg,glis1
smad3,glis1
sp1,glis1
sp2,glis1
sp3,glis1
sp4,glis1
srebf1,glis1
srebf2,glis1
tcfap2a,glis1
tcfap2b,glis1
tcfap2c,glis1
tcfap2e,glis1
zbed6,glis1
zfp148,glis1
zfp161,glis1
zfp281,glis1
zfp410,glis1
zic1,glis1
zic2,glis1
zic3,glis1
zscan4c,glis1
atf5,dmrta2
deaf1,dmrta2
e2f1,dmrta2
e2f2,dmrta2
elf2,dmrta2
elf5,dmrta2
en1,dmrta2
erg,dmrta2
esr1,dmrta2
etv3,dmrta2
etv4,dmrta2
etv5,dmrta2
etv6,dmrta2
fli1,dmrta2
fos,dmrta2
fosb,dmrta2
fosl1,dmrta2
fosl2,dmrta2
foxp3,dmrta2
gabpa,dmrta2
gata3,dmrta2
gfi1,dmrta2
gfi1b,dmrta2
gli3,dmrta2
hes1,dmrta2
hic1,dmrta2
irf3,dmrta2
jun,dmrta2
junb,dmrta2
jund,dmrta2
klf15,dmrta2
klf7,dmrta2
lmo2,dmrta2
mtf1,dmrta2
myf5,dmrta2
myf6,dmrta2
myod1,dmrta2
myog,dmrta2
nhlh1,dmrta2
nkx2-2,dmrta2
pax5,dmrta2
pitx2,dmrta2
pparg,dmrta2
spdef,dmrta2
srebf2,dmrta2
srf,dmrta2
tal1,dmrta2
trim28,dmrta2
vdr,dmrta2
zbtb7b,dmrta2
zfp148,dmrta2
zfp161,dmrta2
zfp187,dmrta2
zfp423,dmrta2
creb1,tal1
egr1,tal1
egr2,tal1
egr3,tal1
egr4,tal1
elf2,tal1
ep300,tal1
gata1,tal1
hes1,tal1
klf11,tal1
klf15,tal1
maz,tal1
nfe2l2,tal1
patz1,tal1
pax5,tal1
pax6,tal1
pitx3,tal1
prdm1,tal1
rara,tal1
rarb,tal1
rarg,tal1
rest,tal1
rreb1,tal1
rxra,tal1
rxrb,tal1
rxrg,tal1
sp1,tal1
sp2,tal1
sp3,tal1
sp4,tal1
srf,tal1
tcfap2a,tal1
tcfap2b,tal1
tcfap2c,tal1
tcfap2e,tal1
thra,tal1
thrb,tal1
trp53,tal1
wt1,tal1
yy1,tal1
zbtb7b,tal1
zfp148,tal1
zfp161,tal1
zfp410,tal1
zscan4c,tal1
ascl2,dmbx1
egr1,dmbx1
egr2,dmbx1
egr3,dmbx1
egr4,dmbx1
ewsr1,dmbx1
fli1,dmbx1
klf11,dmbx1
klf7,dmbx1
mafb,dmbx1
mitf,dmbx1
nfia,dmbx1
nfib,dmbx1
nfic,dmbx1
nfix,dmbx1
nr0b1,dmbx1
nr4a1,dmbx1
pitx3,dmbx1
rreb1,dmbx1
sp1,dmbx1
sp2,dmbx1
sp3,dmbx1
sp4,dmbx1
tal1,dmbx1
tcf4,dmbx1
tcfap2b,dmbx1
tcfcp2,dmbx1
zfp384,dmbx1
zfx,dmbx1
ahr,zfp691
egr4,zfp691
eomes,zfp691
ikzf1,zfp691
mafb,zfp691
myf6,zfp691
rhox11,zfp691
sfpi1,zfp691
tcfcp2,zfp691
zfp148,zfp691
zfp281,zfp691
ascl2,foxj3
bcl6b,foxj3
car2,foxj3
ctcf,foxj3
e2f3,foxj3
ep300,foxj3
ewsr1,foxj3
fli1,foxj3
foxg1,foxj3
foxo1,foxj3
foxp1,foxj3
klf15,foxj3
klf4,foxj3
lmo2,foxj3
myf6,foxj3
myod1,foxj3
myog,foxj3
nr1i2,foxj3
nr1i3,foxj3
patz1,foxj3
pax5,foxj3
pgr,foxj3
rest,foxj3
rxra,foxj3
rxrb,foxj3
smad3,foxj3
srf,foxj3
tal1,foxj3
tcf3,foxj3
vax1,foxj3
vdr,foxj3
wt1,foxj3
yy1,foxj3
zbtb16,foxj3
zbtb6,foxj3
zbtb7b,foxj3
zeb1,foxj3
zfp105,foxj3
zfp161,foxj3
zfp410,foxj3
zic1,foxj3
zic3,foxj3
ascl2,nfyc
bach2,nfyc
esrra,nfyc
gabpa,nfyc
nfatc1,nfyc
nhlh1,nfyc
nr2f1,nfyc
nr2f2,nfyc
pax4,nfyc
pax5,nfyc
pax6,nfyc
stat4,nfyc
stat5a,nfyc
arnt,pou3f1
cnot3,pou3f1
egr1,pou3f1
egr2,pou3f1
egr3,pou3f1
egr4,pou3f1
ehf,pou3f1
foxp3,pou3f1
gabpa,pou3f1
hif1a,pou3f1
irf6,pou3f1
klf11,pou3f1
myc,pou3f1
neurod1,pou3f1
pax5,pou3f1
rest,pou3f1
srebf2,pou3f1
tcfcp2,pou3f1
usf1,pou3f1
usf2,pou3f1
zbtb7b,pou3f1
zfp148,pou3f1
zic1,pou3f1
creb1,mtf1
hic1,mtf1
pgr,mtf1
stat3,mtf1
tcfcp2l1,mtf1
zfp281,mtf1
ahr,tcfap2e
cnot3,tcfap2e
e2f3,tcfap2e
elf3,tcfap2e
ep300,tcfap2e
gmeb1,tcfap2e
hic1,tcfap2e
neurod1,tcfap2e
pax5,tcfap2e
rest,tcfap2e
smad3,tcfap2e
srebf2,tcfap2e
tcf3,tcfap2e
tcfap2a,tcfap2e
tcfap2b,tcfap2e
tcfap2c,tcfap2e
tcfap4,tcfap2e
zfp161,tcfap2e
zfp691,tcfap2e
zfx,tcfap2e
ascl2,gmeb1
bcl6b,gmeb1
egr1,gmeb1
egr2,gmeb1
egr3,gmeb1
egr4,gmeb1
klf15,gmeb1
maz,gmeb1
nfkb1,gmeb1
rara,gmeb1
sp1,gmeb1
tal1,gmeb1
tcfcp2,gmeb1
tcfcp2l1,gmeb1
zbtb7b,gmeb1
zfp187,gmeb1
zfx,gmeb1
zscan10,gmeb1
gtf2i,runx3
irf1,runx3
nr2f2,runx3
atf3,e2f2
atf4,e2f2
barhl1,e2f2
barhl2,e2f2
cbfb,e2f2
creb1,e2f2
crem,e2f2
foxm1,e2f2
foxp1,e2f2
hic1,e2f2
hnf4a,e2f2
klf4,e2f2
klf7,e2f2
lef1,e2f2
lhx8,e2f2
msx3,e2f2
myf6,e2f2
myod1,e2f2
myog,e2f2
nkx2-1,e2f2
nr2f1,e2f2
patz1,e2f2
pbx1,e2f2
pbx2,e2f2
pbx3,e2f2
rreb1,e2f2
runx1,e2f2
runx2,e2f2
runx3,e2f2
rxrg,e2f2
six4,e2f2
srebf2,e2f2
srf,e2f2
tcf3,e2f2
tcf7,e2f2
tcfap2a,e2f2
tcfap2b,e2f2
tcfap2c,e2f2
tcfap2e,e2f2
tcfcp2l1,e2f2
zfp161,e2f2
zfp281,e2f2
zic2,e2f2
zscan10,e2f2
atf5,pax7
atoh1,pax7
ebf1,pax7
ep300,pax7
glis3,pax7
hand1,pax7
hnf4a,pax7
hnf4g,pax7
hoxc5,pax7
irf3,pax7
klf15,pax7
lhx1,pax7
lhx3,pax7
lhx5,pax7
lmx1a,pax7
lmx1b,pax7
msx3,pax7
mycn,pax7
nfe2,pax7
nhlh1,pax7
nkx6-1,pax7
nkx6-3,pax7
nr2f1,pax7
nr2f2,pax7
patz1,pax7
plag1,pax7
plagl1,pax7
sox8,pax7
sp2,pax7
sp4,pax7
srf,pax7
tal1,pax7
tcfap2e,pax7
tcfcp2,pax7
tgif1,pax7
vdr,pax7
wt1,pax7
zbtb7a,pax7
zfp128,pax7
zfp281,pax7
zfp740,pax7
zscan10,pax7
e2f1,trp73
e2f2,trp73
e2f3,trp73
e2f4,trp73
foxa2,trp73
foxo3,trp73
irx2,trp73
irx3,trp73
irx4,trp73
irx5,trp73
irx6,trp73
mecp2,trp73
nrf1,trp73
pax5,trp73
pou2f1,trp73
smad3,trp73
sp1,trp73
sp3,trp73
sp4,trp73
tcfcp2,trp73
tcfcp2l1,trp73
tfdp1,trp73
trp53,trp73
zbed6,trp73
zscan10,trp73
ascl2,gbx1
cnot3,gbx1
egr1,gbx1
egr2,gbx1
egr3,gbx1
egr4,gbx1
hic1,gbx1
irf3,gbx1
klf7,gbx1
myf6,gbx1
myod1,gbx1
myog,gbx1
nr2f2,gbx1
nr3c1,gbx1
pax4,gbx1
pgr,gbx1
plag1,gbx1
sp1,gbx1
sp2,gbx1
sp3,gbx1
sp4,gbx1
tal1,gbx1
tcf12,gbx1
tcf3,gbx1
tcfap4,gbx1
thra,gbx1
trim28,gbx1
trp53,gbx1
zfp161,gbx1
zscan4c,gbx1
ahr,en2
ahrr,en2
arnt,en2
arnt2,en2
cnot3,en2
deaf1,en2
ebf1,en2
elk1,en2
esr1,en2
esr2,en2
ewsr1,en2
fli1,en2
foxl1,en2
gabpa,en2
gcm1,en2
gcm2,en2
gli3,en2
hes1,en2
hic1,en2
hif1a,en2
ikzf1,en2
klf11,en2
lef1,en2
myb,en2
mzf1,en2
nfatc1,en2
nfatc2,en2
nfatc3,en2
nfatc4,en2
nfkb1,en2
nr2f6,en2
nr3c1,en2
nr4a1,en2
nr5a1,en2
pax4,en2
pax5,en2
pgr,en2
pitx3,en2
pou1f1,en2
ppara,en2
rest,en2
rreb1,en2
rxra,en2
satb1,en2
sfpi1,en2
tcfap2a,en2
tcfap2b,en2
tcfap2c,en2
trp53,en2
vdr,en2
zbtb3,en2
zfp143,en2
zfp161,en2
zfp423,en2
zfp628,en2
zfp740,en2
zfx,en2
ascl2,mnx1
car2,mnx1
cnot3,mnx1
crx,mnx1
ehf,mnx1
elk4,mnx1
ep300,mnx1
erg,mnx1
etv4,mnx1
fli1,mnx1
hic1,mnx1
lmo2,mnx1
mtf1,mnx1
nhlh1,mnx1
nr1h3,mnx1
nr1h4,mnx1
nr1i2,mnx1
nr1i3,mnx1
otx2,mnx1
pax4,mnx1
pitx2,mnx1
pparg,mnx1
rax,mnx1
rest,mnx1
rxra,mnx1
tcfap4,mnx1
trim28,mnx1
zbtb3,mnx1
zfp161,mnx1
zfp281,mnx1
zfx,mnx1
alx4,fosl2
atf3,fosl2
atf4,fosl2
atoh1,fosl2
bptf,fosl2
car2,fosl2
cnot3,fosl2
crem,fosl2
e2f1,fosl2
e2f2,fosl2
e2f3,fosl2
esr1,fosl2
ets1,fosl2
gabpa,fosl2
gcm1,fosl2
gcm2,fosl2
hic1,fosl2
hif1a,fosl2
hsf1,fosl2
klf11,fosl2
klf7,fosl2
lmo2,fosl2
neurod1,fosl2
nfkb1,fosl2
nkx2-4,fosl2
nr1i2,fosl2
nr1i3,fosl2
nr3c1,fosl2
rest,fosl2
rreb1,fosl2
rxra,fosl2
rxrb,fosl2
sfpi1,fosl2
smad1,fosl2
smad2,fosl2
smad3,fosl2
smad4,fosl2
smad5,fosl2
smad6,fosl2
smad7,fosl2
smad9,fosl2
stat1,fosl2
stat2,fosl2
stat4,fosl2
stat5b,fosl2
stat6,fosl2
vdr,fosl2
zfp148,fosl2
zfp161,fosl2
zfp187,fosl2
zfp691,fosl2
zfx,fosl2
hic1,mxd4
mtf1,mxd4
nkx3-1,mxd4
rest,mxd4
zfp148,mxd4
ascl2,hmx1
bcl6b,hmx1
cnot3,hmx1
ctcf,hmx1
deaf1,hmx1
egr1,hmx1
egr2,hmx1
egr3,hmx1
egr4,hmx1
eomes,hmx1
esr1,hmx1
gata1,hmx1
gli3,hmx1
hic1,hmx1
klf11,hmx1
klf15,hmx1
klf4,hmx1
klf7,hmx1
maf,hmx1
maz,hmx1
myb,hmx1
myf6,hmx1
myod1,hmx1
myog,hmx1
mzf1,hmx1
nanog,hmx1
nfkb1,hmx1
nr2f1,hmx1
nr2f2,hmx1
nrf1,hmx1
smad3,hmx1
sp1,hmx1
sp2,hmx1
sp3,hmx1
sp4,hmx1
tal1,hmx1
tcf3,hmx1
tcfap2a,hmx1
tcfap2b,hmx1
tcfap2c,hmx1
tcfap4,hmx1
tcfcp2,hmx1
wt1,hmx1
zbed6,hmx1
zbtb7b,hmx1
zfp148,hmx1
zfp161,hmx1
zfp281,hmx1
zfp410,hmx1
zfx,hmx1
zscan10,hmx1
alx1,msx1
barhl1,msx1
cebpg,msx1
cnot3,msx1
elf3,msx1
en1,msx1
esrra,msx1
ets1,msx1
ets2,msx1
foxo4,msx1
gabpa,msx1
gbx2,msx1
hnf1b,msx1
hoxb3,msx1
isx,msx1
klf7,msx1
lhx2,msx1
max,msx1
maz,msx1
msx2,msx1
msx3,msx1
myod1,msx1
myog,msx1
mzf1,msx1
nfic,msx1
nhlh1,msx1
nkx2-1,msx1
nr2f1,msx1
nr2f2,msx1
