source,target
esrrb,foxr1
esrrb,d630039a03rik
esrrb,usp50
esrrb,1700016j18rik
esrrb,ly75
esrrb,eras
esrrb,col13a1
esrrb,gpr133
esrrb,oit1
esrrb,cd2
esrrb,c330004m20rik
esrrb,8430430b14rik
esrrb,rhox10
esrrb,ai593442
esrrb,bc028528
esrrb,hhip
esrrb,3100002j23rik
esrrb,2310067e19rik
esrrb,hfm1
esrrb,pla2g4e
esrrb,siglec5
esrrb,9430085m18rik
esrrb,chrna9
esrrb,c330046g13rik
esrrb,cd1d1
esrrb,nlrp4f
esrrb,klk1b24
esrrb,tm7sf4
esrrb,egfbp2
esrrb,grik4
esrrb,dleu7
esrrb,gm1679
esrrb,ren2
esrrb,gm1713
esrrb,1600014c23rik
esrrb,4930583h14rik
esrrb,9130230l23rik
esrrb,myot
esrrb,aw146299
esrrb,4931407g18rik
esrrb,fxyd4
esrrb,scn2b
esrrb,zfp371
esrrb,lrrc2
esrrb,iqcf5
esrrb,lrfn2
esrrb,hpdl
esrrb,ttc9b
esrrb,cntnap2
esrrb,atp2b2
esrrb,nkx6-3
esrrb,4930519f16rik
esrrb,cpvl
esrrb,jakmip1
esrrb,zyg11a
esrrb,ldhc
esrrb,defb30
esrrb,bhmt
esrrb,stk22s1
esrrb,eg328314
esrrb,hesx1
esrrb,sgcz
esrrb,loc383754
esrrb,c920008g01rik
esrrb,cux2
esrrb,mesdc2
esrrb,ottmusg00000008833
esrrb,zfp459
esrrb,lim2
esrrb,kirrel2
esrrb,4930504h06rik
esrrb,car8
esrrb,fut9
esrrb,1700042o10rik
esrrb,obox6
esrrb,4930405n21rik
esrrb,armc2
esrrb,pzp
esrrb,fgg
esrrb,bhmt2
esrrb,6430514l14rik
esrrb,btnl1
esrrb,4930558o21rik
esrrb,eg653016
esrrb,loc434061
esrrb,grid2
esrrb,scn3a
esrrb,slc15a1
esrrb,klk1b5
esrrb,klk1
etv1,wt1
etv1,kcna5
etv1,olfr665
etv1,4930401f20rik
etv1,4930587a21rik
etv1,kif21a
etv1,taar8c
etv1,5430401h09rik
etv1,klrk1
etv1,p4ha3
etv1,treml1
etv1,hoxb13
etv1,olfr1164
etv1,4930557a04rik
etv1,olfr1294
etv1,apob
etv1,4930524b15rik
etv1,9830132p13
etv1,2410129h14rik
etv1,amph
etv1,2310051f07rik
etv1,bc024659
etv1,zbtb7a
etv1,mtap7d2
etv1,hnrnpa0
etv1,ottmusg00000015762
etv1,sh2d2a
etv1,loc385527
etv1,naaa
etv1,wdr65
etv1,magea7
etv1,ep300
etv1,mid2
etv1,au042651
etv1,5430432n15rik
etv1,ifi202b
fbxo15,abcd2
fbxo15,fyb
fbxo15,sema5a
fbxo15,3830403n18rik
fbxo15,a
fbxo15,calb2
fbxo15,tph2
fbxo15,lincr
fbxo15,ctsg
fbxo15,gm44
fbxo15,arhgap25
fbxo15,4921517d22rik
fbxo15,gdpd3
fbxo15,rp23-394o9.3
fbxo15,fxyd1
fbxo15,ugt1a10
fbxo15,ncf1
fbxo15,slc6a13
fbxo15,1700048o20rik
fbxo15,5830409b07rik
fbxo15,hp
fbxo15,msx2
fem1b,5830444b04rik
fem1b,hecw2
foxp1,slitrk2
foxp1,pcdhb9
foxp1,olfr1501
foxp1,d930032p07rik
foxp1,scg2
foxp1,mcoln2
foxp1,brwd2
foxp1,arl6ip1
gbx2,olfr713
gbx2,lrrk1
gbx2,evx1
gbx2,emx2
gbx2,olfr974
gbx2,bex6
gbx2,eg432879
gbx2,pla2g1b
gbx2,madcam1
gbx2,frem2
gbx2,fbxl21
gbx2,fkbp11
gbx2,lypd3
gbx2,1700019a02rik
gbx2,gm973
gbx2,ticam2
gbx2,cpne9
gbx2,dnahc8
gbx2,4930509e16rik
gbx2,myl2
gbx2,2410088k16rik
gbx2,spink2
gbx2,cntnap2
grhl2,tdpoz1
grhl2,eg628498
grhl2,ifi44
grhl2,apol7e
grhl2,speer4d
grhl2,chrm3
grhl2,eg225468
grhl2,apol7b
grhl2,4930503e24rik
grhl2,fyb
grhl2,cd163
grhl2,bc049635
grhl2,gm1354
grhl2,a430034d21rik
grhl2,loc671287
grhl2,rgs4
grhl2,a530040e14rik
grhl2,loc224914
grhl2,defb25
grhl2,acsm4
grhl2,gm839
grhl2,loc621487
grhl2,rp23-438h3.2
grhl2,hist2h3c1
grhl2,hist1h1d
grhl2,gm1851
grhl2,npy6r
grhl2,loc384671
grhl2,loc629424
grhl2,slc13a5
grhl2,ereg
grhl2,loc627790
grhl2,olfr954
grhl2,mab21l1
grhl2,hist1h1c
grhl2,epsti1
grhl2,loc620509
grhl2,zswim2
grhl2,eg633089
grhl2,gm1243
grhl2,loc673188
grhl2,sema5a
grhl2,gpr109a
grhl2,hist1h2bc
grhl2,slc8a3
grhl2,olfr433
grhl2,zfp353
grhl2,galnt13
grhl2,igk-v8
grhl2,5830428h23rik
grhl2,trpv6
grhl2,loc436243
grhl2,olfr564
grhl2,cntn6
grhl2,pdgfrl
grhl2,hmgb1l
grhl2,kctd14
grhl2,loc384574
grhl2,eg545936
grhl2,mgll
grhl2,1810053b23rik
grhl2,speer5-ps1
grhl2,1700011h22rik
grhl2,loc547322
grhl2,lingo4
grhl2,b130024g19rik
grhl2,pcdhb18
grhl2,1700001f09rik
grhl2,a330023f24rik
grhl2,loc435400
grhl2,4930405l22rik
grhl2,clec4b2
grhl2,c1qtnf7
grhl2,6330500d04rik
grhl2,tnfrsf14
grhl2,i730030j21rik
grhl2,gm1729
grhl2,loc230628
grhl2,ceacam3
grhl2,loc677473
grhl2,1700092k14rik
grhl2,pck1
grhl2,4930546k05rik
grhl2,eg665756
grhl2,adh7
grhl2,eg629734
grhl2,myh8
grhl2,hoxa13
grhl2,gpr62
grhl2,4930518c04rik
grhl2,a230098n10rik
grhl2,eg667305
grhl2,gm54
grhl2,c81184
grhl2,olfr438
grhl2,trpc5
grhl2,taf7l
grhl2,aanat
grhl2,stap1
grhl2,loc627094
grhl2,c230012o17rik
grhl2,3830403n18rik
grhl2,clec4d
grhl2,loc672847
grhl2,cst7
grhl2,loc547126
grhl2,olfr212
grhl2,cyp2d12
grhl2,loc673289
grhl2,serpina6
grhl2,5830403m04rik
grhl2,1700012c15rik
grhl2,kir3dl1
grhl2,loc432495
grhl2,htr7
grhl2,il6ra
grhl2,loc671225
grhl2,apoa1
grhl2,loc673203
grhl2,eps8l1
grhl2,nespas
grhl2,hand1
grhl2,spata4
grhl2,unc13c
grhl2,olfr58
grhl2,5430401f13rik
grhl2,hes7
grhl2,eg330549
grhl2,loc435638
grhl2,1700108n06rik
grhl2,hist2h2aa1
grhl2,olfr975
grhl2,ifng
grhl2,4930480m12rik
grhl2,ccl21c
grhl2,9530026f06rik
grhl2,pik3ap1
grhl2,lcp2
grhl2,1700015e13rik
grhl2,rspo4
grhl2,4930543n07rik
grhl2,d7ertd602e
grhl2,h2-t3-like
grhl2,hsd17b13
grhl2,ela2
grhl2,eg433024
grhl2,4933407p14rik
grhl2,eg328191
grhl2,olfr223
grhl2,prb1
grhl2,dcpp1
grhl2,a130090k04rik
grhl2,4933437n03rik
grhl2,kb17p
grhl2,loc235279
grhl2,4933401p06rik
grhl2,mbl1
grhl2,gsdma3
grhl2,rag1
grhl2,eg574415
grhl2,sp110
grhl2,d630024d03rik
grhl2,loc433197
grhl2,eg622509
grhl2,trak2
grhl2,dspp
grhl2,mlc1
grhl2,4921517d22rik
grhl2,loc435840
grhl2,8430431k14rik
grhl2,ssxb2
grhl2,slc12a3
grhl2,snord116
grhl2,olfr545
grhl2,hoxa9
grhl2,1700029h14rik
grhl2,krt4
grhl2,1700017n19rik
grhl2,slc2a9
grhl2,myo15
grhl2,5330439b14rik
grhl2,loc639639
grhl2,fhad1
grhl2,smg6
grhl2,sftpc
grhl2,ntn4
grhl2,hmgb4
grhl2,9230116l04rik
grhl2,2610035f20rik
grhl2,rhox7
grhl2,negr1
grhl2,b230359f08rik
grhl2,olfr1329
grhl2,fcgr4
grhl2,eg623898
grhl2,h2-m10.5
grhl2,eg624262
grhl2,a930025a13rik
grhl2,ottmusg00000007209
grhl2,lyzl1
grhl2,rp23-382c19.3
grhl2,loc381214
grhl2,sorbs3
grhl2,4933400l20rik
grhl2,matn2
grhl2,4931403m11rik
grhl2,cyp17a1
grhl2,4933436n17rik
grhl2,speer4e
grhl2,1700003i16rik
grhl2,duox1
grhl2,1700123l14rik
grhl2,chrdl2
grhl2,e030042n06rik
grhl2,echdc3
grhl2,cxcl3
grhl2,xkrx
grhl2,4930532i03rik
grhl2,ottmusg00000005523
grhl2,prf1
grhl2,il1b
grhl2,2810407a14rik
grhl2,9530059o14rik
grhl2,olfr691
grhl2,qrfp
grhl2,camk4
grhl2,loc671320
grhl2,loc670795
grhl2,4930584f24rik
grhl2,lrrc52
grhl2,fv4
grhl2,prdm8
grhl2,2900022m12rik
grhl2,loc620899
grhl2,rp23-149d11.7
grhl2,ncr1
grhl2,ret
grhl2,eg667144
grhl2,eg628144
grhl2,5330413d20rik
grhl2,loc624120
grhl2,cma2
grhl2,speer4b
grhl2,ppp1r3d
grhl2,defcr25
grhl2,strm
grhl2,4930405j17rik
grhl2,loc226030
grhl2,loc639218
grhl2,4930488b22rik
grhl2,hdrpa
grhl2,speer4f
grhl2,loc435563
grhl2,mlf1
grhl2,eg381070
grhl2,lcn11
grhl2,5730415c11rik
grhl2,gimap6
grhl2,bc042782
grhl2,tlr1
grhl2,olfr1322
grhl2,4933416i08rik
grhl2,d16ertd780e
grhl2,st6galnac3
grhl2,5033411d12rik
grhl2,pnliprp1
grhl2,ostb
grhl2,tmem190
grhl2,gm355
grhl2,d7ertd685e
grhl2,oit5
grhl2,3110015c05rik
grhl2,4933402p03rik
grhl2,3110070m22rik
grhl2,zfp179
grhl2,bcl2a1d
grhl2,gk2
grhl2,tnc
grhl2,4930465a12rik
grhl2,cacna1i
grhl2,9630013d21rik
grhl2,antxr1
grhl2,shh
grhl2,clcn5
grhl2,dbx1
grhl2,1700093k21rik
grhl2,bc106175
grhl2,ai607873
grhl2,4930459i23rik
grhl2,hoxa11os
grhl2,anxa8
grhl2,hist1h2bn
grhl2,loc384444
grhl2,arhgap25
grhl2,loc632031
grhl2,tcp10b
grhl2,otud6a
grhl2,1110006g14rik
grhl2,loc622480
grhl2,4930430a15rik
grhl2,muc3
grhl2,sry
grhl2,myh15
grhl2,dst
grhl2,4930550l24rik
grhl2,cxcr5
grhl2,slc7a2
grhl2,ninj2
grhl2,slc38a7
grhl2,foxi1
grhl2,1700017l05rik
grhl2,nfam1
grhl2,scd4
grhl2,tcf21
grhl2,loc208347
grhl2,eg210457
grhl2,bc089597
grhl2,plcl2
grhl2,4930453o03rik
grhl2,cyb5d1
grhl2,eg624619
grhl2,pou3f4
grhl2,pi16
grhl2,vgll2
grhl2,ivl
grhl2,h2-m10.4
grhl2,loc673656
grhl2,olfr1490
grhl2,bmp6
grhl2,a430078g23rik
grhl2,loc433203
grhl2,1700034k16rik
grhl2,loc433120
grhl2,gm166
grhl2,rimbp2
grhl2,gm949
grhl2,slfn2
grhl2,a730009l09rik
grhl2,loc383771
grhl2,eg666272
grhl2,hist1h2bm
grhl2,ttll8
grhl2,ottmusg00000000990
grhl2,loc627268
grhl2,tisp22
grhl2,gm1616
grhl2,loc545339
grhl2,ncf1
grhl2,loc627672
grhl2,4930562a09rik
grhl2,ccdc27
grhl2,cyp2a12
grhl2,4933412e24rik
grhl2,bpil2
grhl2,olfr739
grhl2,slc9a9
grhl2,loc432535
grhl2,ddit4l
grhl2,loc211702
grhl2,gm1181
grhl2,4930456l15rik
grhl2,c230030n03rik
grhl2,pkhd1l1
grhl2,olfr1411
grhl2,5430401h09rik
grhl2,nkx2-3
grhl2,magea2
grhl2,1700095j12rik
grhl2,pigz
grhl2,4930546c10rik
grhl2,6330406i15rik
grhl2,1110001d15rik
grhl2,mmp8
grhl2,4930527b05rik
grhl2,4921501e09rik
grhl2,fbp2
grhl2,ankrd60
grhl2,c4a
grhl2,loc380935
grhl2,gpr6
grhl2,eg384593
grhl2,4933432b09rik
grhl2,limch1
grhl2,eg667621
grhl2,eg434168
grhl2,gm749
grhl2,loc434291
grhl2,prss27
grhl2,1700011b04rik
grhl2,apol7c
grhl2,cd5l
grhl2,hrh1
grhl2,slc10a6
grhl2,foxd1
grhl2,1700026d08rik
grhl2,krt35
grhl2,loc673471
grhl2,plac9
grhl2,c230062i16rik
grhl2,1700019a02rik
grhl2,4921530l18rik
grhl2,atp6v1e2
grhl2,olfr218
grhl2,mbl2
grhl2,tagln3
grhl2,fndc4
grhl2,olfr1255
grhl2,kcnt2
grhl2,tmc3
grhl2,e030025p04rik
grhl2,tmem164
grhl2,aifm3
grhl2,entpd8
grhl2,sec14l4
grhl2,sult2b1
grhl2,b3galnt2
grhl2,zfp607
grhl2,tas2r118
grhl2,4921529l05rik
grhl2,mrgprb5
grhl2,loc545964
grhl2,epgn
grhl2,tst
grhl2,dnmt3a
grhl2,eg625262
grhl2,2810403d21rik
grhl2,krtap13-1
grhl2,gip
grhl2,loc382545
grhl2,1700001p01rik
grhl2,commd6
grhl2,gnrh1
grhl2,gm1079
grhl2,hoxc5
grhl2,slc25a41
grhl2,six6
grhl2,ins2
grhl2,anp32a
grhl2,gm675
grhl2,eg666591
grhl2,ly6g5c
grhl2,eg329217
grhl2,gmcl1
grhl2,olfr195
grhl2,6130401l20rik
grhl2,fbxl21
grhl2,gm1553
grhl2,4631405k08rik
grhl2,eras
grhl2,krtcap3
grhl2,f830210d05rik
grhl2,olfr615
grhl2,d830016k09rik
grhl2,olfr469
grhl2,ankrd53
grhl2,oas1g
grhl2,lgi2
grhl2,ppp1r1a
grhl2,9930022d16rik
grhl2,v1rh16
grhl2,arhgap15
grhl2,e230016k23rik
grhl2,kcnu1
grhl2,htr1b
grhl2,9030420j04rik
grhl2,rhd
grhl2,a930037o16rik
grhl2,tekt1
grhl2,4930553d19rik
grhl2,loc621051
grhl2,vwa3a
grhl2,d930049a15rik
grhl2,mszf17
grhl2,eg668821
grhl2,tmhs
grhl2,olfr735
grhl2,3110045c21rik
grhl2,wfdc8
grhl2,cyp4a12a
grhl2,morn3
grhl2,entpd2
grhl2,ebi3
grhl2,sult6b1
grhl2,a730065g17rik
grhl2,alpl
grhl2,loc671336
grhl2,nrg4
grhl2,1190002a17rik
grhl2,a330094k24rik
grhl2,c030016d13rik
grhl2,mipol1
grhl2,atp4a
grhl2,olfr554
grhl2,e230025n22rik
grhl2,hsd17b3
grhl2,tmprss7
grhl2,tmem40
grhl2,olfr1168
grhl2,gdap6
grhl2,nhedc2
grhl2,olfr857
grhl2,atg10
grhl2,olfr399
grhl2,4930415o20rik
grhl2,etv2
grhl2,olfr906
grhl2,dnhd1
grhl2,olfr1058
grhl2,mnd1
grhl2,4931432p07rik
grhl2,ay074887
grhl2,slc35f3
grhl2,c330013f16rik
grhl2,igsf10
grhl2,aass
grhl2,olfr684
grhl2,proc
grhl2,2210418o10rik
grhl2,actn3
grhl2,olfr76
grhl2,d14abb1e
grhl2,bex6
grhl2,ooep
grhl2,4930568b11rik
grhl2,nhs
grhl2,olfr740
grhl2,rasl2-9
grhl2,fusip1
grhl2,olfr1341
grhl2,pou2f3
grhl2,pnmal1
grhl2,5133400j02rik
grhl2,hrasls5
grhl2,olfr1232
grhl2,krtap5-3
grhl2,myb
grhl2,olfr790
grhl2,zcchc12
grhl2,eg667677
grhl2,hfm1
grhl2,a630012p03rik
grhl2,olfr642
grhl2,spink2
grhl2,slc6a15
grhl2,odf4
grhl2,4930519f16rik
grhl2,hpdl
grhl2,eg627821
grhl2,cthrc1
grhl2,camkv
grhl2,cyp4x1
grhl2,5430427n15rik
grhl2,hpvc2
grhl2,olfr282
grhl2,gria4
grhl2,loc432852
grhl2,pmfbp1
grhl2,drd4
grhl2,alpk3
grhl2,trim67
grhl2,ren2
grhl2,kcnip2
grhl2,nek5
grhl2,olfml2a
grhl2,gnat2
grhl2,olfr341
grhl2,cyp39a1
grhl2,slc6a19
grhl2,wdr17
grhl2,loc382740
grhl2,c330004m20rik
grhl2,gm1078
grhl2,sgk2
grhl2,mgat3
grhl2,cryge
grhl2,plcxd1
grhl2,lyrm1
grhl2,cyp3a13
grhl2,1110017i16rik
grhl2,glod5
grhl2,matn3
grhl2,dleu7
grhl2,a630020a06
grhl2,olfr308
grhl2,gtsf1l
grhl2,ccdc46
grhl2,tmprss13
grhl2,pzp
grhl2,2310047d07rik
grhl2,2410004i01rik
grhl2,a330048o09rik
grhl2,wdr86
grhl2,pla2g3
grhl2,1700023d19rik
grhl2,jakmip2
grhl2,4930504h06rik
grhl2,pdzk1
grhl2,lctl
grhl2,2810403g07rik
grhl2,tmem54
grhl2,dppa3
grhl2,fgg
grhl2,defb30
grhl2,oit1
grhl2,siglec5
grhl2,bc066135
grhl2,ldhc
grhl2,4930502e18rik
grhl2,cntnap2
gtf2i,loc631479
gtf2i,loc665195
gtf2i,loc436292
gtf2i,ipw
gtf2i,loc665918
gtf2i,ssty1
gtf2i,clec4e
gtf2i,loc673203
gtf2i,tmem171
gtf2i,ces7
gtf2i,cyp4b1
gtf2i,xist
gtf2i,ottmusg00000000971
gtf2i,loc382131
gtf2i,loc434536
gtf2i,9930111j21rik
gtf2i,gabbr2
gtf2i,srr
gtf2i,hpx
gtf2i,gpnmb
gtf2i,hnrpa3
gtf2i,f730043m19rik
gtf2i,loc665371
gtf2i,anp32c
gtf2i,hmgb1-rs17
gtf2i,2900041m22rik
gtf2i,4932431p20rik
gtf2i,eg432959
gtf2i,4931440p22rik
gtf2i,pde4d
gtf2i,kirrel2
id1,c730048c13rik
id1,loc432591
id1,tdpoz1
id1,defb13
id1,gm257
id1,duoxa2
id1,loc381355
id1,cd200r2
id1,gm839
id1,srd5a2
id1,gpd1
id1,eg633089
id1,tbc1d21
id1,tmem132d
id1,eg622052
id1,9130227l01rik
id1,gabrp
id1,loc620509
id1,ifng
id1,popdc3
id1,c130090k23rik
id1,1700003i16rik
id1,1700001c02rik
id1,igbp1b
id1,c87499
id1,otud6a
id1,4930518c04rik
id1,clcnkb
id1,igfbp1
id1,ai451557
id1,slc26a4
id1,sult1e1
id1,eg633457
id1,myl4
id1,sbp
id1,il27ra
id1,eg666030
id1,gsto2
id1,1700026d08rik
id1,il6ra
id1,dnajb14
id1,e430024c06rik
id1,hmgn3
id1,itgb7
id1,4631416l12rik
id1,ulk4
id1,pif1
id1,poln
id1,lyl1
id1,loc236220
id1,4931440l10rik
id1,eg226654
id1,ramp1
id1,limch1
id1,slc4a3
id1,adamts7
id1,rsph1
id1,kcna7
id1,4930553d19rik
id1,cgref1
id1,map3k8
id1,tgfa
id1,best3
jarid2,sftpd
jarid2,tbx1
jarid2,loc434033
jarid2,onecut2
jarid2,slc2a4
jarid2,wfdc2
jmjd1a,pfn2
klf5,hesx1
klf5,uroc1
klf5,cybb
klf5,aicda
klf5,igf1
klf5,1700023d09rik
klf5,ptprg
klf5,lims2
klf5,wnt6
klf5,bmp8a
klf5,nkx6-2
klf5,gng13
klf5,zmat4
klf5,tlr5
klf5,c1qtnf9
klf5,cst13
mbd3,cplx3
mbd3,saa2
mbd3,1810033b17rik
mbd3,s100a14
mbd3,5730510p18rik
mbd3,apold1
mbd3,d630024d03rik
mbd3,zp2
mbd3,dnahc17
mbd3,gpr83
mbd3,h60a
mbd3,slc38a5
mbd3,il1rl2
mbd3,cldn10
mbd3,rgs5
mbd3,5430435k18rik
mbd3,txndc2
mbd3,defb30
mbd3,slc4a1
mbd3,amn
mbd3,xaf1
mbd3,4930502e18rik
mbd3,cryaa
mbd3,eraf
mbd3,pla2g12b
mbd3,napsa
mbd3,ggt5
mbd3,casq2
mbd3,sstr2
mbd3,dhrs2
mbd3,apod
mbd3,tnnc2
mbd3,ottmusg00000016823
mbd3,1700125h20rik
mbd3,ltf
mbd3,krtdap
mbd3,a730037c10rik
mbd3,tmed6
mbd3,tm6sf1
mbd3,igfbp1
mbd3,tmprss6
mbd3,plxdc1
mbd3,fbxw13
mbd3,cxcl5
mbd3,tnfrsf13c
mbd3,tmem178
mbd3,1810005k13rik
mbd3,elf5
mbd3,prlr
mbd3,kif26b
mbd3,col5a2
mbd3,ppp2r2c
mbd3,calr4
mbd3,rundc3a
mbd3,9530052c20rik
mbd3,armc2
mbd3,kcnh3
mbd3,wnt3a
mbd3,crb3
mbd3,batf3
mbd3,st8sia6
mbd3,saa1
mbd3,zdhhc19
mbd3,cd79b
mbd3,rhox6
mbd3,nlrc3
mbd3,cmtm5
mbd3,acoxl
mbd3,st8sia5
mbd3,calm5
mbd3,padi4
mbd3,kcnj12
mbd3,4930590l20rik
mbd3,gpx2
mbd3,lman1l
mbd3,lmcd1
mbd3,slc26a9
mbd3,rab17
mbd3,nptx1
mbd3,lnx1
mbd3,slc6a13
mbd3,vwa3a
mbd3,s100a6
mbd3,dusp26
mbd3,zfp521
mbd3,aldh1l1
mbd3,6330514a18rik
mbd3,rab25
mbd3,gm904
mbd3,d430001f17rik
mbd3,padi3
mbd3,ai646023
mbd3,rps6kl1
mbd3,9330159n05rik
mbd3,1700016k19rik
mbd3,asprv1
mbd3,ikbke
mbd3,9130017n09rik
mbd3,kcne3
mbd3,camk2b
mbd3,greb1
mbd3,eg432995
mbd3,crabp1
mbd3,bhlhb4
mbd3,cdh18
mbd3,sbp
mbd3,nek5
mbd3,si
mbd3,apol8
mbd3,gpr56
mbd3,pcnxl2
mbd3,sh3tc2
mbd3,mybpc3
mbd3,snx20
mbd3,mal2
mbd3,nfe2
mbd3,efcab2
mbd3,tpsg1
mbd3,acss1
mbd3,1700010a17rik
mbd3,saa3
mbd3,ablim1
mbd3,1700110k17rik
mbd3,otop2
mbd3,camk2n2
mbd3,cd80
mbd3,4732465j04rik
mbd3,stard8
mbd3,ttc9b
mbd3,olfr42
mbd3,adssl1
mbd3,bc031748
mbd3,col9a3
mbd3,parvb
mbd3,chrna5
mbd3,atp6v1c2
mbd3,cplx1
mbd3,ldb3
mbd3,klk15
mbd3,rab3b
mbd3,ggt6
mbd3,rbp4
mbd3,2310010m24rik
mbd3,ap3b2
mbd3,ai451557
mbd3,lrrc48
mbd3,slc6a12
mbd3,lyl1
mbd3,nova2
mbd3,fads6
mbd3,abcc8
mbd3,rhox9
mbd3,lgi2
mbd3,tceal6
mbd3,npw
mbd3,rbp1
mbd3,eg328644
mbd3,thy1
mbd3,crym
mbd3,scube2
mbd3,rassf5
mbd3,cbfa2t3
mbd3,lmo1
mbd3,phf19
mbd3,ctdsp2
mbd3,capn2
mbd3,anks6
mbd3,ccdc46
mbd3,loc669675
mbd3,zscan2
mbd3,hoxb4
mbd3,sgce
mbd3,vps35
mbd3,1700036a12rik
mbd3,e430016p22rik
mbd3,ralyl
mbd3,chac1
mbd3,vim
mbd3,fbxw10
mbd3,2310010j17rik
mbd3,slc25a27
mbd3,c330043m08rik
mbd3,itga8
mbd3,irf2
mbd3,d030051j21rik
mbd3,loc629884
mbd3,arhgef15
mbd3,3110005l24rik
mbd3,4931422a03rik
mbd3,elavl4
mbd3,dll1
mbd3,trim36
mbd3,wt1
mbd3,hivep2
mbd3,meis2
mbd3,aass
mbd3,sox6
mbd3,insc
mbd3,1700012e03rik
mbd3,lbxcor1
mbd3,mcart6
mbd3,casc4
mbd3,slc9a2
mbd3,insm1
mbd3,kctd12b
mbd3,duxbl
mbd3,rab39
mbd3,ctxn3
mbd3,pramel3
mkrn1,olfr478
mkrn1,v1re5
mkrn1,rnf25
mkrn1,slain1
mkrn1,mapt
mkrn1,2610001j05rik
mkrn1,eg620205
mkrn1,olfr1437
mkrn1,lmo7
mkrn1,prok1
mkrn1,1810059c17rik
mybl2,litaf
mycl1,slc6a14
mycn,ppbp
mycn,4732474o15rik
mycn,btn1a1
mycn,alox12e
mycn,e330021d16rik
mycn,npal2
mycn,ap1m2
mycn,cldn7
mycn,galnt3
mycn,stmn3
mycn,e230015j15rik
mycn,5730457n03rik
mycn,cxcr6
mycn,4833419f23rik
mycn,mal
mycn,9930021j17rik
mycn,epb4.1l5
mycn,air
mycn,lad1
mycn,tnfrsf12a
mycn,mocos
mycn,ottmusg00000015762
mycn,patl2
nanog,8030411f24rik
nanog,akp5
nanog,slc10a4
nanog,btla
nanog,4732474o15rik
nanog,loc434136
nanog,cyp26a1
nanog,ottmusg00000016823
nanog,pou3f1
nanog,il20ra
nanog,ephb1
nanog,cldn10
nanog,eg666747
nanog,gm62
nanog,5730510p18rik
nanog,akr1c14
nanog,foxf2
nanog,sez6
nanog,pdgfra
nanog,en1
nanog,spon1
nanog,ifit1
nanog,tac4
nanog,prdm8
nanog,9030613n10rik
nanog,grhl2
nanog,samd5
nanog,ptgs2
nanog,frzb
nanog,dusp4
nanog,slc35d3
nanog,tprg
nanog,mab21l1
nanog,tox3
nanog,nol4
nanog,dlx2
nanog,ceacam19
nanog,gm467
nanog,amot
nanog,foxd4
nanog,slc9a7
nanog,kcna6
nanog,cnn1
nanog,slitrk3
nanog,sphkap
nanog,lhx1
nanog,slc35f1
nanog,rxrg
nanog,tmem54
nanog,gpr87
nanog,tdrd6
nanog,foxa2
nanog,tbx1
nanog,1700023i07rik
nanog,sox6
nanog,sync
nanog,omt2b
nanog,2610100l16rik
nanog,bc066135
nanog,slc23a1
nanog,ror1
nanog,2600011e07rik
nanog,cdh10
nanog,tbx18
nanog,lce1i
nanog,apba3
nanog,4931408a02rik
nanog,alox5
nanog,prdm6
nanog,muc16
nanog,sh2d1a
nanog,kif1a
nanog,chst7
nanog,loc668206
nanog,6530418l21rik
nanog,cdh2
nanog,6330509m05rik
nanog,pdzrn3
nanog,ly6c2
nanog,1700007g11rik
nanog,hoxa5
nanog,id3
nanog,dpyd
nanog,thbs4
nanog,hdc
nanog,zar1
nanog,fosl2
nanog,robo3
nanog,il17re
nanog,dlx6
nanog,wnt9a
nanog,9530066k23rik
nanog,bace2
nanog,npas1
nanog,lix1
nanog,ptpn13
nanog,foxq1
nanog,uts2d
nanog,cldn23
nanog,ier5
nanog,bmper
nanog,4930444p10rik
nanog,akr1c13
nanog,ai451557
nanog,grem2
nanog,9030619p08rik
nanog,2310010m24rik
nanog,gm784
nanog,igfbp1
nanog,diras2
nanog,eg544809
nanog,alx1
nanog,syt11
nanog,f5
nanog,ptpn14
nanog,rgnef
nanog,sox18
nanog,akr1c12
nanog,tnfrsf12a
nanog,eg244911
nanog,pitx1
nanog,pcnxl2
nanog,axl
nanog,rab25
nanog,sox4
nanog,mxd4
nanog,psmb8
nanog,2810459m11rik
nanog,p2ry5
nanog,nkx2-3
nanog,ppp2r2b
nanog,tap1
nanog,lhx5
nanog,epha1
nanog,f2r
nanog,defb41
nanog,dhh
nanog,rbpms2
nanog,sim2
nanog,tbc1d4
nanog,fbp2
nanog,bc023892
nanog,hic1
nanog,1700003e16rik
nanog,loc625574
nanog,kcnmb4
nanog,stard13
nanog,grin2a
nanog,air
nanog,mid2
nanog,hlx
nanog,fas
nanog,adamts15
nanog,dmrta2
nanog,2310031a18rik
nanog,enpp3
nanog,ubxd5
nanog,bcl3
nanog,ankrd44
nanog,sort1
nanog,fbxo24
nanog,fahd1
nanog,ensmusg00000068601
nanog,loc434156
nanog,zfp264
nanog,2310046k01rik
nanog,arrdc5
nanog,ddx58
nanog,2210417a02rik
nanog,pigz
nanog,2310014g06rik
nanog,2010012o05rik
nanog,vpreb3
nanog,eg238217
nanog,1700012a16rik
nanog,atp1b2
nanog,prdm14
nanog,casq1
nanog,slc22a18
nanog,ncam1
nanog,cj068215
nanog,oxsm
nanog,d1pas1
nanog,i830134h01rik
nanog,klk1b3
nanog,gm867
nanog,morc1
nanog,e130202h07rik
nanog,bdh2
nanog,tnfaip8l1
